Difference in Expected Annual Damage Gorssel-Deventer,Difference in Expected Number of Deaths Gorssel-Deventer,Gorssel Expected Annual Damage,Gorssel Expected Number of Deaths,Total Costs of Policies
-893.276707966536,-1.1543198362014474e-06,0.0,0.0,541146570.3893418
-1036.3128561359867,-4.282420933358032e-07,104376394.55716045,0.04313211539868876,1050951197.3309913
-2092.1309167912477,-2.2323790225306292e-06,17795728.154764496,0.011694963087933706,1330157106.322264
-5350.813357950018,-7.019696262806316e-06,2997758.632041163,0.0026530427540016354,856836710.7445141
-4612.108517818695,-4.499644778779495e-06,21463740.22168482,0.012353041464833573,1198216666.922785
-12387.44317951275,-9.54403178232551e-06,10010171.124259572,0.005132731767357538,1073527375.7492344
-716.0144829313967,-7.313206042288007e-07,4029900.60339414,0.0026998075506624074,1161387046.5570035
-11814.777654768088,-8.805195585326805e-06,55872420.50849068,0.02436471855747619,735875793.1462133
-2365.9367987396145,-2.2814188409766925e-06,1720149.8366768395,0.0011032816159076539,977964579.2742355
-2358.486858985694,-3.146507019246898e-06,4616160.309531577,0.003990602523556243,746051184.1439118
-719.3581598363357,-8.912666499752902e-07,5494545.116850329,0.004284854332700892,755875350.088952
-874.251305580415,-7.068268231248585e-07,30919802.62312842,0.016593659984693768,1284862872.2246046
-5244.1787165521655,-4.014729312923446e-06,0.0,0.0,537009360.257942
-334.04196330211033,-3.502119964791785e-07,1467237.0027994786,0.0010396687422874903,1105889911.774857
-785.0550581689337,-3.7642438311295443e-07,79069960.40371683,0.03791308744275366,861263114.3394891
-7997.801318857102,-6.391064056400704e-06,0.0,0.0,925475336.7363315
-1146.1246969090341,-9.199559919478172e-07,4752252.163392914,0.0024244157137024358,695317398.2100039
-383.88671879558785,-1.7300799968925838e-07,38664686.43037281,0.017425192720702413,1053282083.9655936
-4504.440154330738,-4.4908939861370386e-06,0.0,0.0,862512629.1183659
-683.8106330002687,-6.303495379634274e-07,20363.957393816218,1.2274228340437717e-05,1266885586.5606463
-1378.043525588738,-1.469110601057931e-06,7456936.107218675,0.0050236494850588375,1293514844.4080389
-1702.7634079813085,-1.5481174655016512e-06,0.0,0.0,1130300696.0339737
-1138.7424170083143,-4.821050499760614e-07,114692997.49866042,0.04855713852853892,784628488.0057563
-4054.4135396211013,-3.7940987428540516e-06,4289193.487727422,0.0026628294976599885,915320679.1511989
-1102.8138316213592,-9.874084171911984e-07,1903401.3716700329,0.0011245452198850128,622899480.6036125
-805.2350203795202,-7.881098819244058e-07,7147897.458245877,0.004255541078789662,820224471.7199798
-8451.302752597983,-6.357994587522409e-06,0.0,0.0,1179236104.2209044
-2370.5809333475127,-2.2759000321964348e-06,4186983.7206991278,0.002638612283148286,1711209158.4976282
-277.38607907253106,-2.550721550890503e-07,1282644.8133607078,0.0007897360487010769,885208723.0813761
-730.4168713924148,-3.93631311521518e-07,73566856.86977263,0.03964615206513577,1067872822.6185195
-3362.1171861111093,-3.47627195467688e-06,20515049.961507745,0.01261486540534233,1143324339.602213
-9657.112151796577,-7.205251489014221e-06,35918501.098010875,0.015449130692036583,903913488.1298677
-4409.052936739834,-3.432472586414904e-06,64017401.386232205,0.02947302534593025,720626460.0555534
-2260.6995134893614,-2.1707352870424533e-06,1192484.7584678356,0.0007101178562256775,658802521.9839392
-483.97618027587663,-4.0049687251047637e-07,1404577.2217740738,0.0007101178562256775,877281594.8125379
-676.7502996945963,-4.350185821924396e-07,68161613.43494004,0.043814636579840326,1023947605.1731839
-2675.5194332447095,-2.223182003665491e-06,17880890.05822511,0.009031073138428956,1296611263.973635
-578.073028861561,-4.0217890443350004e-07,10807715.44925067,0.004930929106765935,1339998271.5899405
-1234.632143321948,-1.1089427126097742e-06,4391915.956081731,0.0025466578811429268,1096751130.8520277
-377.268414961518,-4.6610939656140826e-07,919973.5020622036,0.0007498325020198037,1077319311.4164627
-4072.767646732829,-3.260516984433172e-06,337319.5226540118,0.00017771522438542685,1047897454.5943242
-724.8136857179181,-7.789725905131208e-07,0.0,0.0,877534073.5157017
-1197.2922404929532,-1.3187124513772627e-06,0.0,0.0,1134114445.0641208
-1687.2533020447224,-1.2707757922074507e-06,18008601.337165423,0.008500906471816169,761441481.2852013
-166.0947251857896,-1.8368544941206356e-07,1209922.1539344979,0.0008747420432190134,1072477841.9619092
-1370.8415635235206,-1.0836207346266497e-06,42223.83085526506,1.9211135640733403e-05,1103560325.6072884
-5995.474151843812,-5.326922692884927e-06,0.0,0.0,867149295.3304925
-2998.8499919058927,-2.409356584723222e-06,5125826.95202133,0.0027171111622008425,1337262249.1106858
-523.4253692595559,-2.209811900166072e-07,52718879.76645321,0.02225700447728266,936198462.0925901
-563.7338276303251,-7.112758710209533e-07,3272793.175428821,0.002721672524521805,804259076.9505807
-904.8070427374796,-1.028977883559804e-06,208412.59150970087,0.0001723745110659437,989015616.2342213
-2746.190029335631,-2.2053808673325865e-06,459677.4742730758,0.00024738138579536665,739180161.6896206
-715.9973626659187,-9.510035371666452e-07,6064515.885224219,0.005157834706814885,1157393786.4324732
-1351.40287034835,-1.1527708843693932e-06,4397460.495711067,0.002372893865577888,1122819233.8413668
-1710.4296808858865,-1.706894872550615e-06,0.0,0.0,680625110.0230765
-1511.030194772131,-1.610703117374774e-06,668339.739140258,0.00040401490114664636,994230992.2478154
-4792.307020197403,-3.6775292523117015e-06,7310698.344984859,0.0034881050509054773,1363273981.4279437
-659.0287312752823,-6.355427315551918e-07,0.0,0.0,1418065844.7283585
-1412.1002875535817,-6.087647003447688e-07,142225328.86210918,0.061314171854024775,1362668547.3729172
-1374.465317872704,-1.019531709522138e-06,5629982.151618743,0.0027475988104843614,765011426.0644916
-1429.3496250099806,-1.1279694296662107e-06,2129900.51182435,0.001108273827317111,1217650371.1718721
-1500.4740827438904,-6.863522885901314e-07,114335714.65824905,0.0427509439476698,1100334736.6457815
-923.0908536047515,-1.1698474813722765e-06,2620440.9424755685,0.0021271306220450835,1120972579.2497602
-532.0441448848885,-5.072236199102286e-07,7923549.32553679,0.0048585413450454775,913975908.0900265
-554.4652142581232,-2.842229374693488e-07,55845181.914863914,0.02862665003897534,957578519.791706
-421.92740340086453,-2.937148914829634e-07,24940251.876987115,0.013286222368824882,1140566550.9868524
-472.39259875867424,-3.975994684086739e-07,31936023.42140587,0.02070467722101936,836789712.2554257
-3615.706288931119,-3.839881645677168e-06,331702.1771931258,0.0002369860600368215,1101864884.9670525
-352.13607603623353,-2.5680427295494543e-07,9842394.160870846,0.004551876791223802,915411137.5717897
-618.6567371648981,-6.75564730816153e-07,0.0,0.0,1347679582.0508575
-1625.9597486062214,-1.553247391192165e-06,8740341.712065078,0.0053825621088592675,658958934.7904541
-1895.722261221064,-2.2108321212172076e-06,5178071.723367558,0.0038592102638176293,1058599821.0658814
-310.5746325681278,-1.682701706644207e-07,17885449.585064426,0.0076487658674566986,1105655461.7542048
-2683.593983082884,-3.0571457306403853e-06,227632.89769984072,0.00016194712459738288,735662171.8710687
-2190.713669109079,-1.6236312290219992e-06,5689847.118507057,0.00279062694606144,1040249478.634349
-545.3955577024582,-2.3507705524353536e-07,54931695.17623388,0.02367672592707364,966538620.864781
-476.14092967777026,-4.846264248668865e-07,8592521.341704164,0.005667356407311813,817200421.8704197
-1589.9085159868268,-1.590089675431884e-06,0.0,0.0,982870132.5975028
-2123.900928655463,-1.5807673408950534e-06,2278111.486528909,0.0011236537080376186,976019983.1213802
-504.1757729840795,-2.974437620017884e-07,45708978.46602667,0.02376273942700111,914618839.4281526
-396.8522371883328,-4.6551134732839833e-07,404852.8908628301,0.00036225803958397863,889476622.8481326
-124.54551081151513,-1.0290763396149941e-07,2864395.2768971357,0.0016004488802481062,1048129310.6415715
-657.9204201082138,-5.252909079601526e-07,474615.40037242655,0.0002488135663540064,909627244.0238088
-892.4662675421816,-8.775793747620891e-07,5849510.118227543,0.0036002846741052556,1363219073.676055
-528.1237707366529,-5.268719951035638e-07,6100632.308758854,0.003981812948465734,1110604463.7942367
-1259.730850399498,-6.573570191663384e-07,126878831.52138703,0.06620834161341443,777945276.2726346
-1246.2500103683046,-6.627786013056401e-07,93383816.19973718,0.039912090116130464,989548890.1454583
-1171.8892190482707,-1.0164415762253768e-06,866833.6165070555,0.00040401490114664636,1059868539.6441915
-1275.6229513055039,-7.004950575426093e-07,128479468.03253905,0.07055316170063407,865329342.8554598
-1262.7872961175196,-1.4630146603338822e-06,0.0,0.0,987421538.8766909
-8718.811098982249,-6.941703599947267e-06,36692417.2899997,0.01766277831621394,861566099.6297207
-1802.228219434957,-6.190044740366389e-07,181518624.03326944,0.06234551162049623,1168918411.699892
-1488.5009115310468,-1.4846196958587162e-06,3935496.1108823624,0.0025327549518713794,1138727242.344835
-832.6127776288497,-1.0294221378160173e-06,423553.15263659117,0.0003869110085005733,1125516080.0796943
-806.6505087048234,-5.089696967930101e-07,81245032.58624111,0.05126291889129519,909577293.8567252
-10479.359077552403,-7.348930098170408e-06,106646340.92611814,0.042112464597722235,928229397.0114015
-2292.6837825224134,-2.1159412078459056e-06,1050205.769540666,0.0007510879928611503,1424325237.4223285
-853.6536543700546,-3.395598595392042e-07,85979142.41449752,0.03420012949292911,1088784428.3377047
-343.54054126579894,-1.562736931233898e-07,33155031.96912417,0.014527233979027143,477345426.6908263
-3189.693656481631,-2.93832465199124e-06,13637557.235424127,0.006949730014997067,1450706355.5400674
-3927.807296442136,-4.168228434900035e-06,7683026.12593274,0.005264172667505825,975882458.0309407
-1439.5536055365387,-1.3680101439878864e-06,4738482.346631347,0.002922283499739362,903635968.7781848
-12934.508445582214,-9.340023042951804e-06,57216490.93388783,0.02418948559232452,1124108325.7385707
-862.8797182034965,-8.927098635358634e-07,341098.7772000411,0.0002269906553860101,612558621.339141
-2816.659894609809,-2.2681402399452772e-06,0.0,0.0,1426812309.8507473
-535.7239946513689,-5.321847781238991e-07,4041960.297562143,0.0026364118581652884,1249732843.4882073
-5789.406760700366,-4.592257500383734e-06,3861702.52828565,0.0016977719207619513,963837507.2960845
0.0,0.0,0.0,0.0,485166211.3825238
-2735.0451107492436,-3.041317055515342e-06,14612418.991721679,0.009965131214548624,1268932157.9984071
-4773.172424267789,-4.6447656703495664e-06,6082313.556660594,0.003826949479944019,885331741.0447495
-1743.1667430996672,-2.178294630130399e-06,3079792.3487263015,0.0024841158125030087,621168896.9682323
-4094.8505176558174,-2.946494112142402e-06,92749.30227399831,4.3933659089943254e-05,833318922.5809592
-1690.1898897946874,-2.254895597521662e-06,6029632.823233113,0.005111847594260714,1164085306.6911874
-1778.4797725427304,-1.5415143575794962e-06,0.0,0.0,1377125079.1511216
-9076.95262151386,-6.8544664940911805e-06,1844403.4867690501,0.0009306827085232585,1213417461.6780326
-1789.0488529284326,-1.6538983395945783e-06,16763.59867473495,1.241006300691525e-05,1115374922.2634714
-3043.3739866734013,-2.93048860992409e-06,16480161.01245099,0.009638236219056509,1133907270.0066478
-862.9553202783233,-9.85518060782109e-07,5541895.27870818,0.0041122584400377325,886629486.0533394
-3394.860113026566,-3.2665379619751432e-06,0.0,0.0,864354634.58987
-4515.893014973856,-4.540624058361787e-06,3711463.2763109664,0.0026148402183522566,923162932.1244305
-236.59019508340222,-1.7357788063510047e-07,12183880.662639022,0.006663981235622195,944112725.4233947
-8080.5278557923475,-8.298345778001025e-06,20699867.490154903,0.012732332858781933,1178071077.3737695
-8705.559858568678,-8.5839392720944e-06,117915.43050549948,8.985584497523893e-05,966412169.7497393
-944.0661641027986,-9.430783175858293e-07,8047380.055669036,0.00514807667257389,1010433393.8412768
-4029.8546821644,-4.047304129764011e-06,3811389.9194837315,0.0025058113748480724,1028465754.8911968
-611.9934146703547,-5.376704634079443e-07,0.0,0.0,708449021.8223166
-11890.357957929895,-9.649948876359192e-06,1469506.8313855333,0.000758797585448284,895955027.9063644
-824.733822282782,-9.860276456687325e-07,1424488.6437428654,0.0011235946000487376,1025423998.2277002
-83.41306775152985,-5.3044633397178714e-08,8401280.770866334,0.005342602431130443,1307975898.6731594
-1547.1617350992537,-1.2654204190348135e-06,0.0,0.0,796947152.708029
-1505.9456121800686,-1.472576858819391e-06,0.0,0.0,1416536363.6258848
-2540.091206542959,-2.338430442527532e-06,0.0,0.0,1205282789.196321
-10385.011708638896,-8.741870269138722e-06,0.0,0.0,1162118399.3508976
-3333.6566335351795,-3.557019667954737e-06,0.0,0.0,1167479996.954844
-1496.6273016835112,-1.639334689131293e-06,1455419.534107183,0.001086271106697497,1398420099.3170102
-5937.1853138567485,-4.993159966300145e-06,5123946.582840214,0.0028180220264302416,1052203964.8262644
-5770.226151065087,-5.0269625318773474e-06,0.0,0.0,1266250721.5914292
-755.1954986155013,-6.924085963500705e-07,417144.2183931497,0.00025248223178584713,1133710200.025606
-831.816007336671,-8.234248663777478e-07,6364247.06830146,0.004101448882124867,1298035278.7266133
-7557.8545653957335,-5.767989521414809e-06,0.0,0.0,1159522331.7754025
-754.6299427606496,-7.403198465068596e-07,1703185.9708479096,0.0010868159479574867,928791168.8074157
-514.4573083008067,-5.380055549897894e-07,0.0,0.0,984016583.6593603
-1180.165898988897,-1.2874265086696697e-06,0.0,0.0,1255111090.6435404
-3848.7640014311914,-2.961834884156002e-06,0.0,0.0,1082745869.7177606
-3461.339478610476,-3.087392743341298e-06,0.0,0.0,926158282.6270763
-298.72994703640524,-3.106759867386042e-07,0.0,0.0,1382194788.4483793
-3873.3113415758776,-3.8638764273140465e-06,2717256.122024118,0.0017385522566646674,1251944502.1401637
-270.54401619945327,-3.269830723962193e-07,0.0,0.0,930251216.0680896
-456.0218335720871,-4.726378862928049e-07,0.0,0.0,1106136125.5144997
-980.838556809261,-9.563888396707623e-07,0.0,0.0,907692810.2935052
-587.680936702084,-4.3038102277759405e-07,0.0,0.0,650573235.3590138
-234.7975303591784,-2.1793037878510247e-07,0.0,0.0,1081848271.4766111
-715.7534393093885,-6.442665481684183e-07,0.0,0.0,1115339847.7801814
-1810.7462161118337,-1.7552475280349649e-06,1726711.9600574975,0.0011094528586294413,1196620114.2411792
-2624.4270591868376,-2.089122293314463e-06,0.0,0.0,688976127.2379978
-243.48668167363564,-1.6681369173589658e-07,0.0,0.0,883447925.7460649
-3388.9950623969557,-3.2604174815383313e-06,0.0,0.0,757761323.4658052
-2610.485449796985,-2.210704272525525e-06,7112796.236948579,0.0038441738231660347,1107281208.8974557
-1202.5603439204071,-1.5323424594370206e-06,0.0,0.0,941124761.2945495
-5391.951264194257,-4.666921534100012e-06,0.0,0.0,1423150582.9608784
-403.4389435508292,-3.3793298468092956e-07,0.0,0.0,923993117.2947104
-1343.4652602403507,-1.3087230007385527e-06,0.0,0.0,827030736.8591856
-2625.241143660341,-2.7963171182200505e-06,0.0,0.0,1097968626.0984938
-1842.565996069541,-1.662706624871972e-06,0.0,0.0,877031197.6745956
-308.3390895190957,-3.4257819523729396e-07,0.0,0.0,1104397381.198315
-1328.8781991436229,-1.3730086821594084e-06,0.0,0.0,1177082397.1338353
-4438.058312870807,-4.240874640369771e-06,0.0,0.0,1252837210.4956937
-1075.9706606267512,-8.406489382310148e-07,0.0,0.0,1340599568.8053446
-402.00383900502624,-3.7244698427801055e-07,0.0,0.0,1047845750.1752075
-1975.6748393371597,-2.1888465544373936e-06,0.0,0.0,761132157.3420786
-2997.032182731638,-2.3530240472915672e-06,0.0,0.0,590845869.7085533
-1653.5396801062225,-1.361845011234473e-06,18662183.584283594,0.009742518903422863,1220058143.885792
-2040.119860864384,-2.2057633939201452e-06,0.0,0.0,898741267.7205813
-252.68623550449854,-2.3548779587133935e-07,0.0,0.0,1332154626.9278114
-826.2545829677739,-7.716951442089977e-07,0.0,0.0,915938750.7345856
-4479.181562518645,-4.369493500191272e-06,0.0,0.0,1078202010.3316026
-4433.885887290859,-3.874731518512855e-06,10343870.286155831,0.00566426691371539,789836745.5805088
-900.7096538201499,-8.719137051089225e-07,0.0,0.0,1130035582.1086295
-567.695150827303,-5.630862424238065e-07,0.0,0.0,875766464.8253433
-5787.760714703221,-4.876784828252333e-06,0.0,0.0,700644776.9799947
-5882.676096630847,-5.5188014560817656e-06,0.0,0.0,1269478635.6907563
